id,low_rep_est1,low_rep_est2,low_rep_est3,low_rep_est4,low_rep_est5,low_rep_est_all,low_rep1,low_rep2,low_rep3,low_rep4,low_rep5,low_rep_all,addiction1,addiction2,addiction3,addiction4,addiction5,addiction6,addiction7,addiction8,dependency1,dependency2,dependency3,dependency4,dependency5,line_time_hour,line_time_minute,extroversion1,extroversion2,network1,network2,network3,network4,lonely1,lonely2,lonely3,lonely4,lonely5,lonely6,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,rm10,rm11,rm12,sex,age
1655,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,5,2,2,2,2,2,2,2,3,2,0,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,54
1656,1,1,1,5,1,1,1,1,1,6,1,1,1,5,1,3,3,1,1,2,4,1,4,2,4,1,0,6,5,3,2,3,5,1,1,1,2,1,1,4,2,4,3,3,3,4,3,5,2,3,3,1,25
1658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,0,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,3,4,4,1,40
1659,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,5,6,5,5,4,4,4,4,4,2,30,3,3,5,5,5,5,4,4,4,2,2,2,4,4,4,3,2,4,4,5,2,5,2,2,1,68
1660,3,3,4,3,3,4,3,4,4,3,3,4,3,3,2,3,3,2,2,2,2,2,2,2,2,0,15,2,4,2,2,2,3,4,3,4,4,4,4,3,2,4,4,4,4,4,4,3,4,4,4,1,56
1661,4,4,4,4,3,4,1,2,2,2,2,4,1,1,1,6,4,1,1,4,3,1,3,1,4,0,5,5,6,2,4,2,4,1,1,2,3,1,1,4,4,3,3,4,3,4,3,3,4,3,3,1,32
1662,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,0,30,3,3,3,4,3,6,1,1,1,2,2,2,5,5,5,5,5,5,3,5,3,4,3,3,1,37
1665,1,1,1,5,1,2,3,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,,4,4,1,1,1,1,1,1,5,2,2,2,1,1,6,1,4,5,2,4,1,3,3,3,1,50
1670,4,4,4,5,4,4,4,4,4,5,4,4,2,2,1,4,5,3,2,2,2,2,2,2,2,0,5,4,5,3,3,3,2,3,3,3,4,4,4,2,3,4,4,4,4,4,3,2,4,2,3,1,69
1671,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,3,4,1,1,1,1,1,1,1,3,0,30,2,4,4,4,4,4,4,2,3,2,2,2,3,3,3,4,4,3,4,4,3,4,3,4,1,60
1673,3,3,4,3,4,4,3,3,3,3,3,4,3,2,2,3,4,2,2,3,2,2,3,2,4,0,45,4,4,6,6,6,6,2,2,2,2,2,2,5,5,5,5,5,3,4,4,4,5,5,5,1,28
1674,4,4,4,3,3,4,4,4,4,3,3,4,4,3,2,3,5,3,3,3,2,2,3,2,2,0,15,3,4,2,4,2,4,3,3,2,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,1,33
1675,1,1,1,1,1,2,1,1,1,1,1,2,7,7,1,5,7,1,6,5,2,2,2,1,1,2,0,6,6,1,1,1,1,1,1,3,3,2,3,4,4,3,4,3,4,3,5,3,4,4,3,1,72
1676,5,5,4,3,2,3,4,3,3,2,5,3,2,2,1,2,2,1,1,2,1,1,1,1,2,0,0,4,5,2,5,2,6,2,2,1,3,2,3,3,3,4,3,3,2,5,3,3,2,3,3,1,47
1682,2,2,3,3,2,2,3,3,2,3,3,3,4,5,1,2,3,2,3,5,3,2,3,3,1,1,0,3,3,4,4,4,3,2,3,3,3,3,4,3,3,5,3,3,5,3,3,3,4,3,3,1,55
1683,3,3,4,4,4,4,2,2,3,2,2,2,2,2,2,2,5,2,2,2,1,2,3,1,2,0,5,2,3,2,3,2,3,3,2,3,3,3,4,4,4,5,4,4,3,3,3,3,4,3,3,1,56
1689,4,5,6,4,2,4,3,3,4,5,3,4,1,5,1,4,6,1,5,2,2,2,2,2,2,0,20,4,2,6,6,6,5,3,3,3,3,4,4,3,3,2,5,2,2,5,3,2,2,2,2,1,46
1692,4,4,4,4,4,5,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,1,1,1,2,0,5,2,2,3,2,3,2,3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,1,37
1693,4,4,3,4,4,3,6,6,6,6,6,6,1,5,1,1,7,1,1,1,1,1,1,1,3,0,0,4,4,3,4,5,5,4,4,4,3,2,4,3,3,5,4,3,3,1,5,5,3,3,4,1,32
1694,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,3,3,5,2,3,2,3,2,2,2,0,4,4,3,4,6,4,2,2,2,3,3,3,3,3,4,4,4,2,4,4,2,5,3,3,1,73
1698,3,3,4,3,4,4,2,2,1,1,1,3,2,2,2,2,5,3,1,2,4,4,4,4,2,3,0,3,3,3,5,5,5,4,2,4,2,2,2,3,4,4,3,5,2,5,3,5,3,3,3,1,30
1700,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,3,3,1,3,2,1,1,1,1,1,0,5,3,3,4,4,3,3,2,2,2,3,2,2,2,3,4,3,3,4,4,3,4,4,4,4,1,60
1702,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,4,1,2,1,3,3,3,3,3,4,5,5,3,3,4,4,4,4,4,1,51
1705,4,4,4,3,3,3,3,3,4,3,3,3,3,6,3,4,4,2,2,2,4,2,2,3,3,30,0,2,2,2,2,1,5,3,3,3,4,3,4,2,5,4,3,4,3,4,3,5,3,6,5,1,29
1709,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,4,4,1,1,0,1,5,1,1,1,1,3,4,3,5,5,5,1,1,3,3,4,2,5,3,4,3,4,4,1,52
1712,4,5,5,5,5,5,5,5,5,4,5,5,2,3,1,6,2,7,5,2,1,1,1,3,2,0,10,2,6,5,6,6,6,3,3,2,5,5,4,3,3,5,5,5,5,3,3,3,5,3,2,1,35
1713,2,2,2,3,2,4,1,5,3,2,2,1,3,5,3,4,2,4,4,2,4,2,4,2,3,1,30,2,4,3,5,2,5,3,2,4,4,3,3,3,2,4,4,5,4,5,4,5,4,4,5,1,46
1716,3,3,3,3,3,4,3,3,3,3,3,4,2,2,1,2,3,1,2,2,2,1,2,1,2,0,10,3,3,3,4,3,3,3,3,2,3,3,3,4,4,4,3,4,3,3,3,2,3,3,2,1,60
1731,1,1,1,1,1,1,1,1,2,1,1,1,4,3,7,3,5,3,5,2,1,1,2,1,3,0,30,6,6,7,7,7,7,3,3,1,3,2,2,3,3,4,4,3,3,4,4,4,2,3,3,1,67
1736,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,1,7,1,3,1,1,1,1,1,5,5,5,6,3,1,6,3,3,4,3,5,2,5,6,1,42
1740,4,4,4,3,2,3,2,3,3,2,3,2,1,3,1,2,3,1,1,1,2,1,1,1,1,0,30,3,3,4,2,3,2,4,3,4,4,3,2,2,4,2,6,4,4,6,4,4,5,3,3,1,40
1743,3,2,2,1,3,3,2,2,3,1,1,2,2,2,1,1,5,1,5,2,4,2,2,3,2,0,10,5,6,2,4,4,5,3,3,3,3,3,3,4,5,5,3,3,3,3,4,3,4,3,3,1,47
1744,3,3,3,3,3,4,3,3,3,3,3,3,3,4,1,1,4,1,5,2,2,1,3,2,3,0,5,5,4,4,5,4,4,2,2,2,3,2,2,3,3,4,3,4,3,4,3,4,4,4,4,1,67
1745,4,2,4,3,3,4,2,3,4,3,3,3,2,3,5,3,3,3,1,3,2,2,3,3,2,0,0,3,5,5,6,6,6,3,3,3,2,2,2,2,4,3,5,4,4,4,4,4,4,3,3,1,53
1746,3,4,4,4,4,4,3,3,4,3,3,4,1,1,1,3,1,1,1,1,1,1,1,1,2,0,10,1,4,4,4,4,2,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,37
1748,3,3,4,3,3,4,3,3,3,3,3,4,3,5,4,3,5,2,5,5,4,1,1,1,1,0,10,5,4,4,4,4,5,4,4,4,2,2,2,4,5,5,2,2,5,2,5,2,5,2,3,1,55
1750,4,4,6,6,5,6,1,5,6,6,6,6,1,5,4,4,4,4,1,1,1,1,1,1,2,0,30,5,5,5,7,7,7,5,5,1,4,4,4,1,1,1,1,1,1,4,1,2,4,3,3,1,41
1754,5,5,5,4,5,4,2,2,4,3,2,4,3,5,5,3,6,4,3,3,3,1,1,4,2,0,40,3,3,1,1,2,2,4,4,4,2,4,4,5,4,6,6,4,4,4,5,4,5,4,4,1,36
1755,4,4,4,4,4,5,1,1,2,1,1,1,4,3,3,4,5,4,2,2,2,2,2,2,2,1,0,3,3,5,5,5,5,3,3,2,3,2,2,3,3,4,4,4,4,4,4,3,4,4,4,1,47
1757,3,4,4,2,2,4,2,1,4,2,2,4,2,3,1,5,1,1,1,1,2,1,1,1,2,0,10,2,4,2,2,2,4,2,2,2,3,3,3,3,3,4,5,4,4,5,3,3,4,5,3,1,45
1759,1,1,2,1,1,4,1,1,2,1,1,4,3,5,2,5,6,2,2,4,3,2,3,2,2,0,30,2,5,2,3,4,4,4,3,2,3,3,4,4,3,5,3,3,2,3,3,2,4,2,3,1,69
1760,3,2,3,2,2,2,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,5,3,5,2,1,4,2,2,1,1,4,3,2,5,4,5,5,5,4,4,4,4,4,5,5,1,59
1761,4,4,4,3,4,4,4,4,4,3,3,4,2,5,4,3,4,4,4,4,3,2,2,3,2,0,45,4,3,4,5,4,5,4,4,3,3,2,3,4,3,2,3,4,4,4,4,3,3,4,4,1,47
1766,3,3,4,4,3,4,3,3,3,4,3,4,4,4,4,3,2,1,3,2,1,2,2,1,2,0,0,3,3,3,3,4,2,2,2,2,3,2,3,3,4,4,3,4,2,4,3,2,3,3,3,1,72
1769,4,4,4,3,3,4,4,4,4,3,3,4,1,1,1,1,3,1,1,1,1,1,1,1,2,0,0,3,2,4,4,4,4,3,3,3,3,3,3,4,4,5,4,4,4,4,4,4,4,4,4,1,54
1773,4,3,4,3,3,4,3,3,3,3,3,4,2,2,1,3,2,2,1,1,2,3,2,1,1,0,0,2,5,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,1,52
1776,4,5,5,4,4,4,2,3,2,3,3,4,1,1,1,1,5,3,1,1,3,3,2,2,3,0,30,2,3,2,2,2,3,2,2,3,3,2,2,5,5,5,5,5,5,4,4,4,5,4,4,1,40
1777,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,1,40
1788,4,4,4,4,4,4,3,3,2,2,2,4,2,3,2,5,6,2,3,2,1,1,2,2,2,0,5,4,4,1,4,4,4,4,1,2,3,3,3,2,3,5,2,4,3,4,5,2,4,2,2,1,71
1794,4,4,4,4,4,4,3,3,4,3,3,4,5,2,1,3,4,3,3,3,2,2,3,2,2,1,40,5,6,4,4,4,4,3,4,2,3,2,3,3,5,3,3,3,3,3,3,3,3,3,3,1,38
1797,3,3,3,3,3,4,3,3,3,4,4,4,3,2,5,2,4,2,2,2,2,3,2,2,3,1,0,3,5,5,5,6,4,2,2,2,3,3,3,2,2,2,5,5,3,4,3,3,4,4,4,1,61
1801,4,4,4,3,3,4,2,2,2,2,2,4,3,3,2,3,4,2,1,1,1,1,1,1,2,0,10,4,3,3,5,3,5,1,1,1,3,3,2,2,2,3,3,3,4,3,3,3,3,3,4,1,39
1808,2,1,2,2,1,2,2,2,2,1,2,2,5,4,3,5,6,3,5,4,4,2,4,3,4,1,0,6,6,5,6,5,7,4,3,1,2,2,2,4,3,5,4,4,4,4,5,4,4,3,5,1,41
1809,3,3,3,3,3,4,3,3,3,3,3,4,2,2,2,3,3,2,4,3,3,2,2,2,3,0,10,5,5,4,5,4,5,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,1,50
1814,4,4,4,5,5,5,4,4,4,5,4,4,2,2,1,1,3,1,1,1,2,1,1,1,3,0,30,4,4,4,2,2,2,2,2,2,3,3,3,2,3,3,4,4,3,4,3,4,2,4,4,1,70
1817,4,5,5,5,5,5,4,4,4,4,5,4,3,5,2,4,4,5,3,4,2,1,1,1,1,0,0,2,2,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,1,42
1820,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,4,2,2,2,1,1,2,2,1,,10,2,5,3,5,5,3,2,2,2,5,4,4,2,2,4,2,5,2,5,2,4,4,3,4,1,47
1821,4,5,4,5,4,5,4,4,3,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,2,0,2,2,5,1,1,1,1,2,2,3,5,4,4,3,3,4,3,2,5,4,3,3,4,2,3,1,46
1822,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,5,3,3,2,2,3,3,3,3,1,0,3,4,3,3,5,3,3,2,2,3,3,2,4,5,5,2,3,5,2,4,2,4,4,2,1,29
1824,3,3,4,3,3,4,2,3,3,2,3,4,3,3,1,4,5,3,3,3,2,2,2,1,3,0,15,3,2,5,5,5,5,3,3,2,3,2,2,3,3,4,3,3,4,3,4,3,4,3,3,1,54
1826,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,3,5,1,2,1,1,1,1,1,2,0,10,3,3,5,6,7,5,2,2,3,3,2,2,3,3,5,4,4,3,5,3,3,4,3,4,1,55
587,5,6,6,4,5,6,4,5,6,5,6,6,7,6,7,6,7,6,6,7,5,4,4,5,4,4,50,6,6,7,6,7,7,3,4,2,2,2,1,5,5,6,5,6,4,5,6,5,6,5,5,1,36
1096,5,5,5,4,3,5,2,2,2,2,2,4,6,5,6,3,6,3,6,5,2,4,4,2,2,1,30,6,6,6,6,6,7,2,2,2,2,2,2,5,5,4,5,5,5,5,5,5,5,5,5,1,53
1722,2,2,2,2,2,3,2,2,2,2,2,2,3,3,1,3,6,2,2,2,1,1,2,1,4,1,0,6,5,6,6,6,5,2,2,1,2,2,2,5,5,5,5,2,5,2,5,3,5,2,2,1,56
1790,2,2,2,2,2,3,4,4,4,4,4,4,3,4,3,3,5,3,2,2,2,2,4,2,2,0,15,2,2,2,2,2,4,2,2,2,4,4,4,2,2,3,5,5,3,5,3,4,1,4,4,1,34
708,6,6,6,6,6,6,4,6,6,6,6,6,6,7,5,6,5,5,5,5,4,4,5,4,1,1,0,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,6,1,1,1,6,1,1,1,38
949,5,5,5,5,5,6,3,3,2,4,2,3,4,2,2,2,4,2,2,4,2,1,2,2,2,1,0,2,3,3,3,3,1,1,1,2,4,4,5,1,2,4,4,4,2,4,3,5,5,4,3,1,45
1035,5,5,5,6,5,5,2,2,2,2,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,0,45,1,3,1,1,1,1,1,1,1,5,4,5,4,3,2,5,5,3,5,3,3,5,4,4,1,45
1641,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,2,0,5,4,5,4,4,4,4,2,4,3,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,1,49
1650,2,4,4,3,2,4,2,3,3,3,2,4,2,1,2,1,3,1,1,1,1,1,1,1,3,0,40,6,5,4,4,5,5,2,2,1,2,1,1,5,4,5,4,4,4,5,4,4,5,4,4,1,44
1813,4,1,1,1,1,2,1,1,1,1,1,3,4,3,2,2,2,2,4,4,3,3,3,3,2,0,30,4,4,4,3,4,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,1,49
189,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,3,3,7,1,3,3,3,3,4,0,15,4,6,3,4,4,3,3,3,3,2,3,3,4,4,3,5,4,4,4,3,4,4,3,4,1,22
295,4,5,5,5,4,5,3,4,5,3,3,4,2,2,6,2,5,2,1,4,1,1,4,1,3,1,0,1,4,2,1,1,1,5,3,4,5,5,5,3,4,1,5,3,4,3,3,5,5,3,4,1,26
355,2,2,4,3,3,3,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,1,1,1,1,0,50,4,4,4,5,4,4,4,3,2,3,2,4,4,4,4,3,6,5,5,5,4,5,5,5,1,53
384,3,3,4,4,4,4,2,2,3,3,3,4,3,5,2,5,4,2,1,1,4,1,2,4,3,0,20,2,4,4,5,5,4,3,4,2,3,2,3,4,3,4,4,4,3,3,3,3,4,3,3,1,53
396,3,3,3,3,3,2,1,1,2,3,2,2,3,2,1,2,3,1,1,2,1,1,1,1,1,0,5,1,1,1,1,1,1,1,1,2,4,4,3,4,3,4,3,3,3,4,3,3,4,4,4,1,60
509,4,4,5,4,4,4,4,4,4,4,4,4,2,3,2,3,4,3,4,3,2,2,2,2,2,0,40,3,3,4,3,4,3,2,2,2,3,3,3,3,3,4,3,3,4,4,3,2,4,3,3,1,61
581,5,6,6,6,5,6,4,6,4,6,6,4,1,2,1,1,3,1,1,1,1,1,1,1,4,0,10,6,6,2,2,1,4,3,2,2,4,2,2,5,5,5,4,4,3,5,4,3,5,5,5,1,48
608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,0,30,1,4,1,4,4,7,1,1,1,3,1,1,3,3,3,4,4,4,4,4,4,3,4,4,1,33
613,4,4,4,4,4,4,3,3,3,4,3,4,2,2,1,4,4,2,2,2,2,2,3,3,2,0,3,5,4,5,5,4,5,3,2,2,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,1,64
614,3,3,3,3,3,3,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,5,7,1,5,1,5,3,1,2,2,2,2,5,4,4,3,3,3,3,4,4,4,3,4,1,52
631,2,3,3,3,2,4,2,2,2,2,2,4,1,1,1,1,5,1,1,1,1,1,1,1,3,1,30,1,2,2,5,5,3,4,2,4,5,5,5,5,3,5,4,3,5,5,5,3,5,4,4,1,36
656,2,2,3,2,2,3,2,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,4,0,10,4,5,3,5,3,3,4,3,2,4,4,4,3,2,3,4,4,3,4,3,4,3,5,5,1,50
666,3,3,3,3,3,4,3,3,3,3,3,4,6,6,3,6,6,3,3,4,1,1,4,1,3,0,30,6,6,3,5,5,5,2,2,2,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,1,61
683,3,3,3,3,3,4,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,4,4,1,1,1,1,1,1,1,3,3,4,5,4,4,2,5,4,5,4,3,5,6,3,1,58
790,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,0,10,1,1,4,4,2,1,3,4,1,3,3,3,3,1,1,1,1,1,1,6,1,1,1,1,1,54
799,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,3,5,3,1,1,1,1,2,0,,2,3,5,5,3,3,4,5,4,5,5,5,1,1,3,4,4,3,3,1,4,5,4,4,1,55
830,4,4,4,4,3,4,3,3,4,3,3,4,1,7,5,7,5,7,5,4,4,2,2,4,4,0,45,2,2,5,5,5,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,3,4,3,4,1,27
1027,3,3,4,3,3,4,3,3,4,3,3,4,3,5,5,4,4,3,2,3,3,2,3,3,2,0,30,4,4,3,4,4,4,4,3,3,3,2,2,5,3,4,4,3,4,4,3,4,4,3,3,1,54
1036,4,4,4,4,4,4,2,2,2,3,3,4,3,3,4,5,4,3,5,2,3,3,3,3,2,2,0,4,4,4,4,4,5,3,3,4,2,3,2,3,4,4,3,4,4,4,3,4,4,4,4,1,35
1104,4,4,4,4,3,4,3,3,3,3,3,3,2,3,2,2,5,2,3,2,2,2,2,2,2,0,0,3,5,4,4,4,4,3,3,3,3,4,4,4,4,3,2,3,3,2,3,3,2,3,2,1,54
1129,1,1,2,2,1,1,1,5,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,1,2,0,10,5,5,5,3,5,4,1,2,2,3,2,4,4,3,4,4,4,2,4,4,3,3,4,4,1,72
1237,5,5,5,5,5,5,2,2,2,3,3,4,2,2,1,2,3,1,1,1,2,1,2,2,3,0,5,1,2,5,3,5,4,5,5,4,5,2,5,3,3,4,4,4,2,4,4,3,3,3,3,1,50
1339,4,3,3,3,2,2,1,1,1,1,1,1,3,3,1,3,3,3,3,3,1,1,1,1,2,0,0,5,3,4,4,4,3,1,1,1,3,2,2,5,4,4,5,5,3,4,4,3,3,3,3,1,62
1442,3,2,5,4,2,4,2,5,5,4,3,5,3,2,1,5,6,2,5,2,2,1,3,2,1,0,0,3,3,5,4,5,4,4,4,4,2,2,2,2,2,4,5,2,4,3,3,2,3,3,3,1,45
1462,2,2,2,2,2,2,4,2,2,2,2,2,3,2,5,6,5,5,5,2,4,3,4,4,4,0,30,4,4,3,5,4,4,4,5,3,3,2,3,5,4,4,4,4,4,3,5,3,4,4,4,1,46
1522,3,3,3,3,2,4,2,2,2,2,1,3,3,5,2,4,5,3,3,2,2,2,1,2,2,0,20,3,2,1,1,2,3,2,2,2,2,2,2,6,5,5,6,6,6,6,6,5,6,5,5,1,49
1540,3,4,4,4,4,4,3,4,4,4,4,4,3,3,1,3,4,1,3,1,4,1,3,4,4,0,30,4,4,4,5,5,5,3,3,3,3,3,3,6,5,5,5,4,4,4,4,2,4,2,2,1,41
1556,3,3,3,3,3,4,3,3,2,2,2,4,3,3,2,2,4,2,3,3,2,2,2,2,3,0,5,4,4,4,4,4,5,2,3,2,2,3,2,5,4,4,4,4,3,3,4,4,4,3,3,1,64
1609,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,0,30,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,1,55
1645,4,4,4,2,2,4,3,3,3,3,3,4,2,3,3,5,4,3,3,3,1,1,3,1,3,0,5,4,4,5,5,5,6,3,3,1,3,2,2,4,4,4,4,4,3,4,5,4,5,4,4,1,60
1685,3,3,3,2,2,3,3,3,2,2,4,4,3,3,5,3,4,4,3,3,3,3,2,3,3,0,40,4,4,4,5,5,4,3,3,3,4,3,4,3,2,2,4,4,2,5,3,5,2,3,3,1,53
1708,5,5,6,3,3,5,4,4,5,3,4,4,5,5,1,5,5,4,6,3,3,1,3,2,2,0,15,6,6,6,7,7,6,2,3,1,2,2,2,3,3,4,2,3,1,2,2,2,2,2,2,1,44
1784,4,5,4,3,4,4,4,3,5,4,4,4,5,4,5,4,6,5,6,4,4,3,4,3,2,0,30,5,2,5,6,5,6,4,5,3,2,1,3,4,5,4,3,2,4,4,3,3,5,3,2,1,31
366,5,5,5,5,5,5,4,3,4,4,3,4,1,1,1,2,5,1,1,1,1,1,1,1,2,0,30,3,3,4,4,4,4,3,3,2,4,4,3,4,3,5,4,4,2,3,3,2,4,2,2,1,42
417,5,4,5,3,3,5,4,4,5,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,3,0,3,4,3,4,4,4,4,3,1,3,3,3,3,4,4,5,5,5,5,6,4,4,5,4,4,1,48
462,5,4,4,4,4,4,4,4,4,3,4,4,3,5,1,3,4,2,2,2,2,1,2,4,3,1,0,1,2,1,1,1,1,3,3,4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,1,44
489,4,4,4,3,3,3,2,2,2,2,1,2,3,2,2,2,5,2,3,2,3,2,2,2,2,0,0,3,4,3,4,3,4,4,3,2,4,4,4,3,3,4,3,4,4,4,4,3,4,3,3,1,57
652,2,2,2,2,2,2,3,3,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,0,10,5,3,3,3,5,3,2,4,2,4,4,3,3,4,4,4,3,4,4,4,3,4,4,3,1,45
743,4,4,4,3,3,4,4,4,4,3,3,4,2,1,2,2,5,1,3,4,2,1,1,1,1,0,,3,5,2,3,2,5,2,2,2,2,2,2,3,3,5,4,4,5,4,4,4,5,4,4,1,49
1005,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,3,5,1,1,1,1,1,1,2,1,0,6,3,5,7,6,6,1,1,2,1,1,1,5,5,5,5,5,4,5,5,4,5,4,4,1,49
1060,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,2,4,4,1,3,4,4,4,2,3,1,0,5,4,3,3,4,3,3,1,2,2,2,2,4,4,4,4,4,5,4,4,3,5,3,3,1,37
1130,4,4,4,3,3,4,2,2,2,2,2,4,2,2,1,1,3,3,2,2,2,1,1,1,1,0,15,1,5,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,3,1,54
1549,3,3,3,3,3,3,3,2,2,4,2,3,5,2,4,3,3,5,4,3,4,3,3,3,3,2,30,3,4,4,2,2,5,4,2,3,3,3,3,5,2,4,3,3,5,4,3,3,4,4,4,1,33
1553,4,5,6,4,4,4,1,2,2,1,2,4,5,5,1,4,6,4,4,4,4,2,3,2,3,1,30,6,7,6,7,6,6,4,3,3,3,2,3,4,3,4,3,3,4,4,4,3,5,4,4,1,48
1763,4,5,4,5,4,5,5,5,3,5,4,5,3,3,2,2,5,3,3,2,3,2,2,2,2,0,0,5,5,6,6,6,7,2,2,2,2,2,2,5,5,5,2,5,5,5,5,5,5,5,5,1,56
1772,3,3,4,3,3,4,3,3,4,3,3,4,1,1,1,3,3,2,1,1,3,1,1,3,1,0,15,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,1,48
250,2,1,4,2,2,2,2,5,3,4,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,0,30,1,4,3,4,3,3,5,5,5,4,5,5,5,6,4,5,5,2,4,4,4,4,4,5,1,37
313,2,1,1,3,2,3,1,1,1,2,1,2,2,1,1,4,6,5,2,1,1,1,1,1,2,0,20,7,7,6,7,7,7,1,2,1,4,3,4,4,3,3,4,4,4,3,4,4,3,3,3,1,45
314,3,3,3,3,3,3,1,1,1,1,1,3,1,1,5,2,5,1,1,1,1,1,1,1,4,0,15,5,5,5,5,5,5,2,2,2,2,2,2,5,4,4,5,5,4,4,4,4,4,4,4,1,30
338,4,4,4,4,4,4,3,4,4,3,4,4,1,1,1,1,3,1,1,1,1,1,1,1,3,0,10,4,3,4,4,4,4,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,1,46
347,3,4,2,4,4,4,2,2,1,1,1,1,3,1,1,1,5,5,1,1,1,1,1,1,1,0,30,1,3,5,5,5,3,5,2,4,5,2,3,5,5,5,5,5,5,4,5,2,5,4,3,1,45
361,4,5,5,5,5,4,2,3,1,2,2,3,5,5,3,3,5,3,5,3,1,3,4,1,3,0,20,1,2,5,6,5,4,5,4,4,5,4,4,3,2,3,4,5,4,5,2,4,5,5,5,1,35
372,3,2,5,2,2,4,5,5,5,2,2,4,1,2,2,6,3,2,1,1,1,1,2,1,2,0,5,3,5,2,2,2,1,4,3,1,4,4,4,2,4,5,3,4,2,4,2,3,3,3,4,1,44
374,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,4,2,1,2,1,1,1,1,3,0,10,3,3,3,3,3,3,2,3,3,4,3,3,4,3,4,4,3,3,3,3,3,3,3,4,1,47
429,5,4,6,4,5,5,2,1,2,4,2,2,3,2,2,3,4,1,1,2,2,1,1,2,1,0,45,2,2,3,3,3,2,5,2,4,4,2,2,5,4,3,4,5,5,5,4,3,3,2,3,1,54
